batchNum,subjectID ,IBfamiliarity,age,ishihara,experimentName,path,browserName,browserInfo,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,totalTime,date,comments,prolificPID,studyID,sessionID
2,224,yes,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Safari,605,800,1280,800,1280,74611,1/5/21,,5cf30fd3cf9f01001a6ccfc6,5ff3b8049bf07d9c7a88d11a,5ff3d1f3bd6f23a3e5c1fe00
2,225,no,31,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1600,900,1600,101947.78,1/5/21,,5e82cbf3469f74a0b6d0fd29,5ff3b8049bf07d9c7a88d11a,5ff3d1f5cb7697a656cb6e6b
2,226,yes,26,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,114673.485,1/5/21,,5dfbbdb1b633b58ef0d6cc03,5ff3b8049bf07d9c7a88d11a,5ff3d1df5ce3ae5454390e2d
2,227,yes,19,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1152,2048,1152,2048,61643.255,1/5/21,,5f52fa0547e0ed603c689698,5ff3b8049bf07d9c7a88d11a,5ff3d0940f62f4a0c0cf5239
2,228,no,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,84977.76,1/5/21,,5fb307ebd3f8769feaaaf5d0,5ff3b8049bf07d9c7a88d11a,5ff3cbb1351a26566dead524
2,229,no,31,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,119329.29,1/5/21,,5f74fdd3a3e230165ec9c88d,5ff3b8049bf07d9c7a88d11a,5ff3d324069e3b9db82a4e39
2,230,yes,22,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1440,900,1440,84492.825,1/5/21,,5f3a170faa34005dde0955cd,5ff3b8049bf07d9c7a88d11a,5ff3c357ad8fbaa367370099
2,231,yes,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,105567.98,1/5/21,Thank you for the survey!,5cd134d8ec9cad000137ffcf,5ff3b8049bf07d9c7a88d11a,5ff3cb7346872ea0561b41c2
2,232,yes,43,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,75,720,1280,1080,1920,107578.1,1/5/21,n/a,5c4503c1a962b000014d5e7c,5ff3b8049bf07d9c7a88d11a,5ff3c6b40c041ea38345c3bf
2,233,yes,21,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1440,900,1440,103056.925,1/5/21,"I think I had completed a similar experiment in the past, but I definitely didn't remember that there was going to be an additional colored line!",5f2e5aead23f191c01ed004c,5ff3b8049bf07d9c7a88d11a,5ff3cec83803bba3b8361f23
2,234,no,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,153002.825,1/5/21,,5f9b83e8a6c3433ac783f4d4,5ff3b8049bf07d9c7a88d11a,5ff3c877adaa09a3e08e1cf0
